shipment_id,shipment_date,warehouse_id,customer_id,planned_transit_days,actual_transit_days,delivery_status,shipment_value_inr,freight_revenue_inr,operational_cost_inr,profit_inr,profit_margin_pct,on_time_flag,delivery_date,warehouse_name,warehouse_region,state,customer_name,customer_segment,customer_region
160,2025-09-07,2,61,4.8,4.8,Delivered,511.84,278.61,177.57,101.04,36.27,1,2025-09-11,Bengaluru Hub,South,Karnataka,Customer_061,E-commerce,West
161,2025-10-07,6,109,2.9,5.6,Delayed,6458.86,837.0,733.74,103.26,12.34,0,2025-10-12,Pune Hub,West,Maharashtra,Customer_109,Retail,West
162,2025-07-25,6,16,4.1,4.1,Delivered,711.72,441.86,289.82,152.04,34.41,1,2025-07-29,Pune Hub,West,Maharashtra,Customer_016,Retail,North
163,2025-08-22,8,47,3.0,4.1,Returned,1039.49,1048.87,927.77,121.1,11.55,0,2025-08-26,Ahmedabad Hub,West,Gujarat,Customer_047,Retail,North
164,2025-11-28,8,48,1.6,1.6,Delivered,2475.92,492.43,389.06,103.37,20.99,1,2025-11-29,Ahmedabad Hub,West,Gujarat,Customer_048,E-commerce,East
165,2025-11-21,4,121,3.2,7.2,Delayed,2314.89,854.68,716.7,137.98,16.14,0,2025-11-28,Mumbai Hub,West,Maharashtra,Customer_121,Wholesale,North
166,2025-08-26,6,64,1.6,1.6,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Pune Hub,West,Maharashtra,Customer_064,E-commerce,South
167,2025-08-08,6,50,3.5,3.5,Delivered,1187.85,636.02,371.94,264.08,41.52,1,2025-08-11,Pune Hub,West,Maharashtra,Customer_050,Retail,North
168,2025-10-17,5,41,4.1,4.1,Delivered,1153.09,1156.8,850.26,306.54,26.5,1,2025-10-21,Delhi Hub,North,Delhi,Customer_041,Retail,South
169,2025-12-28,1,22,3.0,3.0,Delivered,3190.19,873.75,627.14,246.61,28.22,1,2025-12-31,Hyderabad Hub,South,Telangana,Customer_022,Retail,South
170,2025-08-11,8,115,3.5,3.5,Delivered,1937.38,340.34,230.66,109.68,32.23,1,2025-08-14,Ahmedabad Hub,West,Gujarat,Customer_115,E-commerce,East
171,2026-01-02,2,5,3.4,3.4,Delivered,876.99,255.89,149.53,106.36,41.56,1,2026-01-05,Bengaluru Hub,South,Karnataka,Customer_005,Retail,East
172,2026-02-08,4,145,4.1,4.1,Delivered,1481.84,619.89,359.63,260.26,41.98,1,2026-02-12,Mumbai Hub,West,Maharashtra,Customer_145,Retail,South
173,2025-10-30,8,101,3.3,3.3,Delivered,2829.19,667.22,479.78,187.44,28.09,1,2025-11-02,Ahmedabad Hub,West,Gujarat,Customer_101,Retail,South
174,2025-11-10,5,78,2.9,2.9,Delivered,1045.29,738.88,564.47,174.41,23.6,1,2025-11-12,Delhi Hub,North,Delhi,Customer_078,Retail,West
175,2025-12-10,7,41,4.1,5.6,Delayed,2148.57,820.19,650.31,169.88,20.71,0,2025-12-15,Kolkata Hub,East,West Bengal,Customer_041,Retail,South
176,2026-01-31,8,92,3.4,6.5,Delayed,1018.77,233.07,192.54,40.53,17.39,0,2026-02-06,Ahmedabad Hub,West,Gujarat,Customer_092,Wholesale,East
177,2026-02-06,7,22,1.0,1.0,Delivered,575.4,175.0,119.0,56.0,32.0,1,2026-02-07,Kolkata Hub,East,West Bengal,Customer_022,Retail,South
178,2026-02-20,3,53,2.8,2.8,Delivered,1174.78,625.57,368.55,257.02,41.09,1,2026-02-22,Chennai Hub,South,Tamil Nadu,Customer_053,Enterprise,South
179,2026-05-27,6,93,2.6,2.6,Delivered,1890.2,545.75,307.26,238.49,43.7,1,2026-05-29,Pune Hub,West,Maharashtra,Customer_093,Wholesale,East
180,2025-11-23,6,10,3.4,3.4,Delivered,6367.56,341.08,258.29,82.79,24.27,1,2025-11-26,Pune Hub,West,Maharashtra,Customer_010,Wholesale,North
181,2026-02-24,4,146,3.2,3.2,Delivered,1566.25,379.17,288.78,90.39,23.84,1,2026-02-27,Mumbai Hub,West,Maharashtra,Customer_146,Retail,West
182,2025-09-14,1,49,1.1,1.1,Delivered,1330.81,143.35,105.84,37.51,26.17,1,2025-09-15,Hyderabad Hub,South,Telangana,Customer_049,E-commerce,East
183,2025-07-09,1,71,1.6,1.6,Delivered,971.01,1156.26,858.99,297.27,25.71,1,2025-07-10,Hyderabad Hub,South,Telangana,Customer_071,Wholesale,North
184,2025-09-12,4,19,2.2,2.2,Delivered,1823.81,563.7,340.18,223.52,39.65,1,2025-09-14,Mumbai Hub,West,Maharashtra,Customer_019,E-commerce,South
185,2026-03-10,4,55,3.3,3.3,Delivered,1431.64,1083.21,625.21,458.0,42.28,1,2026-03-13,Mumbai Hub,West,Maharashtra,Customer_055,E-commerce,West
186,2026-02-15,5,21,4.4,4.4,Delivered,1196.66,219.34,129.41,89.93,41.0,1,2026-02-19,Delhi Hub,North,Delhi,Customer_021,E-commerce,North
187,2025-07-07,7,26,1.4,1.4,Delivered,901.77,367.18,260.58,106.6,29.03,1,2025-07-08,Kolkata Hub,East,West Bengal,Customer_026,Wholesale,South
188,2025-12-21,4,28,2.5,2.5,Delivered,181.1,735.71,477.72,257.99,35.07,1,2025-12-23,Mumbai Hub,West,Maharashtra,Customer_028,E-commerce,West
189,2025-11-18,7,40,3.1,5.8,Delayed,2112.21,808.67,516.9,291.77,36.08,0,2025-11-23,Kolkata Hub,East,West Bengal,Customer_040,E-commerce,South
190,2025-12-15,8,29,2.2,6.7,Delayed,1171.57,245.24,235.69,9.55,3.89,0,2025-12-21,Ahmedabad Hub,West,Gujarat,Customer_029,E-commerce,East
191,2025-12-17,8,20,3.3,3.3,Delivered,529.98,784.32,476.53,307.79,39.24,1,2025-12-20,Ahmedabad Hub,West,Gujarat,Customer_020,Retail,West
192,2026-04-09,3,20,3.9,3.9,Delivered,1308.41,760.28,418.97,341.31,44.89,1,2026-04-12,Chennai Hub,South,Tamil Nadu,Customer_020,Retail,West
193,2025-10-30,7,74,2.4,2.4,Delivered,1181.83,176.97,114.33,62.64,35.4,1,2025-11-01,Kolkata Hub,East,West Bengal,Customer_074,Wholesale,West
194,2026-01-10,5,140,3.6,3.6,Delivered,156.91,333.05,200.91,132.14,39.68,1,2026-01-13,Delhi Hub,North,Delhi,Customer_140,Enterprise,West
195,2025-07-05,8,120,3.1,3.1,Delivered,400.13,524.21,336.68,187.53,35.77,1,2025-07-08,Ahmedabad Hub,West,Gujarat,Customer_120,E-commerce,South
196,2025-07-29,6,97,1.9,1.9,Delivered,430.23,555.14,435.56,119.58,21.54,1,2025-07-30,Pune Hub,West,Maharashtra,Customer_097,E-commerce,West
197,2025-12-12,6,120,3.0,3.0,Delivered,4646.97,698.11,492.34,205.77,29.48,1,2025-12-15,Pune Hub,West,Maharashtra,Customer_120,E-commerce,South
198,2026-06-04,8,25,3.7,3.7,Delivered,2016.53,847.26,602.77,244.49,28.86,1,2026-06-07,Ahmedabad Hub,West,Gujarat,Customer_025,E-commerce,West
199,2025-11-13,8,4,4.8,9.0,Delayed,905.53,359.16,313.82,45.34,12.62,0,2025-11-22,Ahmedabad Hub,West,Gujarat,Customer_004,E-commerce,West
200,2026-06-30,8,4,5.0,5.0,In Transit,1232.28,627.45,362.91,264.54,42.16,,,Ahmedabad Hub,West,Gujarat,Customer_004,E-commerce,West
201,2026-05-17,7,137,2.6,2.6,Delivered,1455.91,572.63,329.28,243.35,42.5,1,2026-05-19,Kolkata Hub,East,West Bengal,Customer_137,E-commerce,West
202,2026-06-07,6,143,2.5,2.5,Delivered,2593.34,174.2,133.06,41.14,23.62,1,2026-06-09,Pune Hub,West,Maharashtra,Customer_143,E-commerce,North
203,2025-11-22,6,26,3.2,5.9,Delayed,3101.68,403.74,301.37,102.37,25.36,0,2025-11-27,Pune Hub,West,Maharashtra,Customer_026,Wholesale,South
204,2026-05-23,2,79,2.6,7.1,Delayed,3725.71,917.89,778.73,139.16,15.16,0,2026-05-30,Bengaluru Hub,South,Karnataka,Customer_079,E-commerce,East
205,2026-02-02,8,90,4.5,4.5,Delivered,474.27,211.34,127.27,84.07,39.78,1,2026-02-06,Ahmedabad Hub,West,Gujarat,Customer_090,E-commerce,South
206,2026-04-27,3,71,3.3,8.0,Delayed,1269.5,571.57,444.81,126.76,22.18,0,2026-05-05,Chennai Hub,South,Tamil Nadu,Customer_071,Wholesale,North
207,2025-11-09,8,76,3.3,3.3,Delivered,1020.18,127.34,82.31,45.03,35.36,1,2025-11-12,Ahmedabad Hub,West,Gujarat,Customer_076,Wholesale,South
208,2026-04-18,5,99,3.9,3.9,Delivered,560.58,138.95,80.02,58.93,42.41,1,2026-04-21,Delhi Hub,North,Delhi,Customer_099,Retail,East
209,2025-09-08,5,127,3.4,3.4,Delivered,3887.18,1082.85,777.32,305.53,28.22,1,2025-09-11,Delhi Hub,North,Delhi,Customer_127,Wholesale,North
210,2026-03-09,6,32,3.5,3.5,Delivered,3410.64,475.62,363.22,112.4,23.63,1,2026-03-12,Pune Hub,West,Maharashtra,Customer_032,Retail,South
211,2026-04-01,8,9,3.5,3.5,Delivered,2646.67,478.23,274.91,203.32,42.52,1,2026-04-04,Ahmedabad Hub,West,Gujarat,Customer_009,E-commerce,South
212,2026-06-29,1,78,3.0,3.0,In Transit,3547.2,441.77,282.47,159.3,36.06,,,Hyderabad Hub,South,Telangana,Customer_078,Retail,West
213,2025-12-29,5,13,2.2,3.9,Returned,1041.55,159.7,127.13,32.57,20.39,0,2026-01-01,Delhi Hub,North,Delhi,Customer_013,Wholesale,West
214,2025-12-14,8,124,5.1,8.6,Delayed,1848.86,495.88,382.87,113.01,22.79,0,2025-12-22,Ahmedabad Hub,West,Gujarat,Customer_124,Retail,East
215,2025-09-29,3,96,2.2,2.2,Delivered,3511.15,1068.71,657.35,411.36,38.49,1,2025-10-01,Chennai Hub,South,Tamil Nadu,Customer_096,E-commerce,East
216,2026-01-18,4,83,5.0,5.0,Delivered,2819.56,396.57,299.12,97.45,24.57,1,2026-01-23,Mumbai Hub,West,Maharashtra,Customer_083,Retail,West
217,2026-06-11,8,144,3.6,6.1,Returned,3080.01,327.33,339.61,-12.28,-3.75,0,2026-06-17,Ahmedabad Hub,West,Gujarat,Customer_144,Retail,West
218,2025-07-19,3,140,2.5,2.5,Delivered,2282.96,1348.38,1021.9,326.48,24.21,1,2025-07-21,Chennai Hub,South,Tamil Nadu,Customer_140,Enterprise,West
219,2025-08-08,6,18,3.8,3.8,Delivered,1906.41,223.48,127.41,96.07,42.99,1,2025-08-11,Pune Hub,West,Maharashtra,Customer_018,E-commerce,South
220,2025-11-03,6,141,4.1,4.1,Delivered,1081.02,493.34,287.76,205.58,41.67,1,2025-11-07,Pune Hub,West,Maharashtra,Customer_141,Enterprise,South
221,2025-12-20,2,93,5.1,5.1,Delivered,3184.6,716.83,448.74,268.09,37.4,1,2025-12-25,Bengaluru Hub,South,Karnataka,Customer_093,Wholesale,East
222,2025-11-18,7,24,1.8,1.8,Delivered,3756.38,379.05,279.01,100.04,26.39,1,2025-11-19,Kolkata Hub,East,West Bengal,Customer_024,E-commerce,South
223,2026-02-27,5,102,3.0,3.0,Delivered,928.07,409.03,227.53,181.5,44.37,1,2026-03-02,Delhi Hub,North,Delhi,Customer_102,E-commerce,West
224,2026-02-05,7,140,4.7,4.7,Delivered,1471.28,829.26,486.93,342.33,41.28,1,2026-02-09,Kolkata Hub,East,West Bengal,Customer_140,Enterprise,West
225,2025-11-03,8,60,4.0,4.0,Delivered,921.58,455.74,307.36,148.38,32.56,1,2025-11-07,Ahmedabad Hub,West,Gujarat,Customer_060,Retail,South
226,2025-08-27,7,60,3.7,3.7,Delivered,2626.58,693.36,385.51,307.85,44.4,1,2025-08-30,Kolkata Hub,East,West Bengal,Customer_060,Retail,South
227,2025-11-25,5,100,4.8,4.8,Delivered,4244.05,411.14,236.77,174.37,42.41,1,2025-11-29,Delhi Hub,North,Delhi,Customer_100,Retail,East
228,2026-05-13,5,1,3.0,3.0,Delivered,2027.66,752.66,473.94,278.72,37.03,1,2026-05-16,Delhi Hub,North,Delhi,Customer_001,E-commerce,East
229,2026-06-26,8,43,1.0,3.1,Delayed,1968.37,470.14,345.1,125.04,26.6,0,2026-06-29,Ahmedabad Hub,West,Gujarat,Customer_043,Retail,East
230,2025-07-01,6,55,2.8,2.8,Delivered,6015.01,953.65,610.56,343.09,35.98,1,2025-07-03,Pune Hub,West,Maharashtra,Customer_055,E-commerce,West
231,2026-06-13,5,34,5.4,5.4,Delivered,1925.35,963.1,711.67,251.43,26.11,1,2026-06-18,Delhi Hub,North,Delhi,Customer_034,Enterprise,East
232,2026-01-06,1,34,3.5,3.5,Delivered,2204.24,500.28,302.33,197.95,39.57,1,2026-01-09,Hyderabad Hub,South,Telangana,Customer_034,Enterprise,East
233,2026-01-07,1,110,2.3,6.5,Delayed,3561.97,529.32,422.75,106.57,20.13,0,2026-01-13,Hyderabad Hub,South,Telangana,Customer_110,Retail,South
234,2026-05-08,4,84,4.7,4.7,Delivered,1730.93,901.84,694.62,207.22,22.98,1,2026-05-12,Mumbai Hub,West,Maharashtra,Customer_084,Retail,West
235,2025-10-25,5,90,4.1,4.1,Delivered,3085.57,771.41,483.02,288.39,37.38,1,2025-10-29,Delhi Hub,North,Delhi,Customer_090,E-commerce,South
236,2025-11-11,2,79,3.4,3.4,Delivered,2472.36,697.82,392.42,305.4,43.76,1,2025-11-14,Bengaluru Hub,South,Karnataka,Customer_079,E-commerce,East
237,2025-08-27,4,71,3.8,3.8,Delivered,750.21,174.16,123.28,50.88,29.21,1,2025-08-30,Mumbai Hub,West,Maharashtra,Customer_071,Wholesale,North
238,2025-08-13,6,71,2.1,2.1,Delivered,92.12,259.92,189.53,70.39,27.08,1,2025-08-15,Pune Hub,West,Maharashtra,Customer_071,Wholesale,North
239,2025-12-20,5,114,2.8,2.8,Delivered,494.26,197.5,132.15,65.35,33.09,1,2025-12-22,Delhi Hub,North,Delhi,Customer_114,Wholesale,West
240,2025-12-07,1,29,3.1,3.1,Delivered,1714.48,711.35,467.36,243.99,34.3,1,2025-12-10,Hyderabad Hub,South,Telangana,Customer_029,E-commerce,East
241,2025-12-20,2,143,4.4,4.4,Delivered,3428.73,258.82,190.64,68.18,26.34,1,2025-12-24,Bengaluru Hub,South,Karnataka,Customer_143,E-commerce,North
242,2026-05-13,8,97,2.6,2.6,Delivered,1514.0,218.0,142.6,75.4,34.59,1,2026-05-15,Ahmedabad Hub,West,Gujarat,Customer_097,E-commerce,West
243,2026-04-29,4,53,3.2,3.2,Delivered,1504.67,772.33,425.7,346.63,44.88,1,2026-05-02,Mumbai Hub,West,Maharashtra,Customer_053,Enterprise,South
244,2025-11-26,2,145,4.8,4.8,Delivered,1254.57,807.76,623.97,183.79,22.75,1,2025-11-30,Bengaluru Hub,South,Karnataka,Customer_145,Retail,South
245,2025-09-18,5,64,6.0,6.0,Delivered,1083.4,321.55,197.21,124.34,38.67,1,2025-09-24,Delhi Hub,North,Delhi,Customer_064,E-commerce,South
246,2026-01-29,3,61,2.2,2.2,Delivered,7777.14,1269.69,891.46,378.23,29.79,1,2026-01-31,Chennai Hub,South,Tamil Nadu,Customer_061,E-commerce,West
247,2026-01-19,2,108,3.4,3.4,Delivered,1890.76,132.95,91.56,41.39,31.13,1,2026-01-22,Bengaluru Hub,South,Karnataka,Customer_108,Wholesale,North
248,2026-03-09,2,37,1.5,1.5,Delivered,1062.86,182.53,123.81,58.72,32.17,1,2026-03-10,Bengaluru Hub,South,Karnataka,Customer_037,Retail,North
249,2026-02-14,6,135,3.2,3.2,Delivered,1851.93,776.6,474.97,301.63,38.84,1,2026-02-17,Pune Hub,West,Maharashtra,Customer_135,Enterprise,West
250,2025-12-11,1,8,2.9,2.9,Delivered,1991.73,353.7,259.99,93.71,26.49,1,2025-12-13,Hyderabad Hub,South,Telangana,Customer_008,Enterprise,North
251,2026-02-12,8,78,4.6,4.6,Delivered,771.94,247.28,151.22,96.06,38.85,1,2026-02-16,Ahmedabad Hub,West,Gujarat,Customer_078,Retail,West
252,2025-11-24,5,68,1.9,1.9,Delivered,3942.25,507.53,398.28,109.25,21.53,1,2025-11-25,Delhi Hub,North,Delhi,Customer_068,Wholesale,North
253,2025-07-20,2,21,1.8,1.8,Delivered,1238.98,1029.37,710.32,319.05,30.99,1,2025-07-21,Bengaluru Hub,South,Karnataka,Customer_021,E-commerce,North
254,2025-08-16,5,94,4.9,4.9,Delivered,3876.03,477.18,354.31,122.87,25.75,1,2025-08-20,Delhi Hub,North,Delhi,Customer_094,E-commerce,West
255,2026-02-18,1,75,2.5,2.5,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Hyderabad Hub,South,Telangana,Customer_075,Wholesale,South
256,2026-05-01,6,142,3.4,3.4,Delivered,918.78,565.41,447.85,117.56,20.79,1,2026-05-04,Pune Hub,West,Maharashtra,Customer_142,Retail,South
257,2025-07-14,5,78,3.5,3.5,Delivered,4636.77,634.56,433.44,201.12,31.69,1,2025-07-17,Delhi Hub,North,Delhi,Customer_078,Retail,West
258,2025-11-20,7,66,2.3,2.3,Delivered,4019.67,939.05,529.4,409.65,43.62,1,2025-11-22,Kolkata Hub,East,West Bengal,Customer_066,E-commerce,South
259,2025-07-01,1,146,2.3,2.3,Delivered,1220.65,1430.5,818.27,612.23,42.8,1,2025-07-03,Hyderabad Hub,South,Telangana,Customer_146,Retail,West
260,2025-08-23,1,54,4.4,4.4,Delivered,1078.9,968.21,619.1,349.11,36.06,1,2025-08-27,Hyderabad Hub,South,Telangana,Customer_054,Enterprise,East
261,2026-03-16,8,100,3.9,3.9,Delivered,2494.2,844.44,540.51,303.93,35.99,1,2026-03-19,Ahmedabad Hub,West,Gujarat,Customer_100,Retail,East
262,2025-11-21,4,21,3.2,3.2,Delivered,617.23,479.6,289.84,189.76,39.57,1,2025-11-24,Mumbai Hub,West,Maharashtra,Customer_021,E-commerce,North
263,2025-07-12,6,53,3.0,3.0,Delivered,2181.56,463.28,362.03,101.25,21.86,1,2025-07-15,Pune Hub,West,Maharashtra,Customer_053,Enterprise,South
264,2026-05-26,6,83,3.5,6.2,Delayed,3606.85,417.33,353.73,63.6,15.24,0,2026-06-01,Pune Hub,West,Maharashtra,Customer_083,Retail,West
265,2026-02-09,8,144,3.6,3.6,Delivered,1265.0,258.92,200.83,58.09,22.44,1,2026-02-12,Ahmedabad Hub,West,Gujarat,Customer_144,Retail,West
266,2026-03-29,7,4,4.6,4.6,Delivered,3701.94,476.74,268.78,207.96,43.62,1,2026-04-02,Kolkata Hub,East,West Bengal,Customer_004,E-commerce,West
267,2026-06-23,5,55,3.2,3.2,Delivered,3339.24,779.89,496.82,283.07,36.3,1,2026-06-26,Delhi Hub,North,Delhi,Customer_055,E-commerce,West
268,2025-12-03,3,15,3.7,3.7,Delivered,2268.06,265.72,170.03,95.69,36.01,1,2025-12-06,Chennai Hub,South,Tamil Nadu,Customer_015,Retail,South
269,2025-07-08,7,64,4.0,4.0,Delivered,6095.58,612.87,342.85,270.02,44.06,1,2025-07-12,Kolkata Hub,East,West Bengal,Customer_064,E-commerce,South
270,2025-10-30,4,112,4.0,4.0,Delivered,626.92,362.53,258.08,104.45,28.81,1,2025-11-03,Mumbai Hub,West,Maharashtra,Customer_112,Retail,East
271,2026-06-13,6,144,4.8,4.8,Delivered,627.23,496.72,290.84,205.88,41.45,1,2026-06-17,Pune Hub,West,Maharashtra,Customer_144,Retail,West
272,2025-12-11,1,118,3.2,3.2,Delivered,3653.15,433.5,276.0,157.5,36.33,1,2025-12-14,Hyderabad Hub,South,Telangana,Customer_118,Retail,North
273,2025-09-28,6,20,2.6,5.9,Delayed,616.15,497.7,479.98,17.72,3.56,0,2025-10-03,Pune Hub,West,Maharashtra,Customer_020,Retail,West
274,2025-11-13,7,64,2.8,2.8,Delivered,1481.59,437.42,342.3,95.12,21.75,1,2025-11-15,Kolkata Hub,East,West Bengal,Customer_064,E-commerce,South
275,2026-01-02,3,33,3.9,3.9,Delivered,1836.09,684.99,421.51,263.48,38.46,1,2026-01-05,Chennai Hub,South,Tamil Nadu,Customer_033,Retail,East
276,2026-05-12,2,81,3.1,3.1,Delivered,3541.51,491.1,308.77,182.33,37.13,1,2026-05-15,Bengaluru Hub,South,Karnataka,Customer_081,Enterprise,North
277,2025-12-25,2,126,5.7,5.7,Delivered,1724.03,847.58,580.66,266.92,31.49,1,2025-12-30,Bengaluru Hub,South,Karnataka,Customer_126,E-commerce,West
278,2025-07-28,8,69,3.2,3.2,Delivered,524.18,323.79,201.23,122.56,37.85,1,2025-07-31,Ahmedabad Hub,West,Gujarat,Customer_069,Retail,West
279,2026-02-05,6,94,2.1,2.1,Delivered,2481.54,588.45,430.41,158.04,26.86,1,2026-02-07,Pune Hub,West,Maharashtra,Customer_094,E-commerce,West
280,2026-06-22,6,68,3.6,3.6,Delivered,2625.23,1724.56,1193.01,531.55,30.82,1,2026-06-25,Pune Hub,West,Maharashtra,Customer_068,Wholesale,North
281,2025-08-10,4,87,4.9,4.9,Delivered,1677.81,582.44,389.15,193.29,33.19,1,2025-08-14,Mumbai Hub,West,Maharashtra,Customer_087,Wholesale,South
282,2026-02-13,6,21,2.3,2.3,Delivered,1301.65,133.69,105.53,28.16,21.06,1,2026-02-15,Pune Hub,West,Maharashtra,Customer_021,E-commerce,North
283,2026-01-08,3,63,2.3,3.9,Delayed,3191.88,516.11,364.86,151.25,29.31,0,2026-01-11,Chennai Hub,South,Tamil Nadu,Customer_063,Wholesale,North
284,2025-11-22,6,85,3.0,3.0,Delivered,2166.36,339.74,259.78,79.96,23.54,1,2025-11-25,Pune Hub,West,Maharashtra,Customer_085,Retail,South
285,2026-01-17,5,134,2.5,2.5,Delivered,1555.54,693.24,507.31,185.93,26.82,1,2026-01-19,Delhi Hub,North,Delhi,Customer_134,Retail,South
286,2026-01-28,7,24,1.7,1.7,Delivered,3526.48,668.41,401.24,267.17,39.97,1,2026-01-29,Kolkata Hub,East,West Bengal,Customer_024,E-commerce,South
287,2026-02-05,8,111,1.5,1.5,Delivered,1544.16,359.43,214.3,145.13,40.38,1,2026-02-06,Ahmedabad Hub,West,Gujarat,Customer_111,Retail,West
288,2026-02-25,3,95,3.5,3.5,Delivered,1657.91,732.99,508.97,224.02,30.56,1,2026-02-28,Chennai Hub,South,Tamil Nadu,Customer_095,Wholesale,South
289,2025-08-15,4,83,4.0,4.0,Delivered,909.31,511.38,291.49,219.89,43.0,1,2025-08-19,Mumbai Hub,West,Maharashtra,Customer_083,Retail,West
290,2025-08-04,5,102,2.4,2.4,Delivered,3331.88,251.53,168.58,82.95,32.98,1,2025-08-06,Delhi Hub,North,Delhi,Customer_102,E-commerce,West
291,2026-03-10,5,78,3.1,3.1,Delivered,1503.93,414.62,262.99,151.63,36.57,1,2026-03-13,Delhi Hub,North,Delhi,Customer_078,Retail,West
292,2025-09-20,7,124,3.4,3.4,Delivered,1120.73,1270.83,969.2,301.63,23.73,1,2025-09-23,Kolkata Hub,East,West Bengal,Customer_124,Retail,East
293,2026-03-13,2,140,2.0,5.2,Delayed,2781.43,410.05,338.06,71.99,17.56,0,2026-03-18,Bengaluru Hub,South,Karnataka,Customer_140,Enterprise,West
294,2026-01-13,3,120,4.1,4.1,Delivered,849.66,352.4,250.22,102.18,29.0,1,2026-01-17,Chennai Hub,South,Tamil Nadu,Customer_120,E-commerce,South
295,2026-04-29,7,15,3.4,6.3,Delayed,1793.17,868.52,651.98,216.54,24.93,0,2026-05-05,Kolkata Hub,East,West Bengal,Customer_015,Retail,South
296,2025-07-10,5,83,3.8,3.8,Delivered,1724.42,105.5,63.74,41.76,39.58,1,2025-07-13,Delhi Hub,North,Delhi,Customer_083,Retail,West
297,2026-05-08,4,6,3.9,3.9,Delivered,3340.67,536.29,366.94,169.35,31.58,1,2026-05-11,Mumbai Hub,West,Maharashtra,Customer_006,Retail,South
298,2026-04-12,7,67,5.9,5.9,Delivered,1577.75,482.7,379.49,103.21,21.38,1,2026-04-17,Kolkata Hub,East,West Bengal,Customer_067,Retail,South
299,2026-02-27,2,122,2.1,2.1,Delivered,3134.82,758.67,530.13,228.54,30.12,1,2026-03-01,Bengaluru Hub,South,Karnataka,Customer_122,Enterprise,North
300,2026-03-08,5,149,2.2,2.2,Delivered,2072.01,350.92,194.71,156.21,44.51,1,2026-03-10,Delhi Hub,North,Delhi,Customer_149,Retail,West
301,2026-06-30,7,84,5.1,5.1,In Transit,1336.82,449.31,355.37,93.94,20.91,,,Kolkata Hub,East,West Bengal,Customer_084,Retail,West
302,2025-07-05,3,111,3.9,3.9,Delivered,6497.8,714.03,541.55,172.48,24.16,1,2025-07-08,Chennai Hub,South,Tamil Nadu,Customer_111,Retail,West
303,2025-10-27,2,145,3.3,3.3,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Bengaluru Hub,South,Karnataka,Customer_145,Retail,South
304,2026-04-15,3,136,2.7,2.7,Delivered,3227.0,441.53,292.79,148.74,33.69,1,2026-04-17,Chennai Hub,South,Tamil Nadu,Customer_136,Retail,South
305,2025-09-03,3,64,2.9,2.9,Delivered,1403.17,1231.13,952.98,278.15,22.59,1,2025-09-05,Chennai Hub,South,Tamil Nadu,Customer_064,E-commerce,South
306,2025-11-23,3,126,3.0,3.0,Delivered,130.22,71.53,43.97,27.56,38.53,1,2025-11-26,Chennai Hub,South,Tamil Nadu,Customer_126,E-commerce,West
307,2026-02-09,7,28,1.6,1.6,Delivered,2264.48,373.35,280.16,93.19,24.96,1,2026-02-10,Kolkata Hub,East,West Bengal,Customer_028,E-commerce,West
308,2026-02-24,2,98,4.3,4.3,Delivered,417.94,446.7,314.09,132.61,29.69,1,2026-02-28,Bengaluru Hub,South,Karnataka,Customer_098,E-commerce,East
309,2025-12-24,7,141,1.0,1.0,Delivered,1489.77,561.12,442.25,118.87,21.18,1,2025-12-25,Kolkata Hub,East,West Bengal,Customer_141,Enterprise,South
310,2026-03-24,7,13,2.3,6.2,Delayed,1534.7,958.81,752.58,206.23,21.51,0,2026-03-30,Kolkata Hub,East,West Bengal,Customer_013,Wholesale,West
311,2026-06-06,7,86,2.7,2.7,Delivered,324.68,657.12,381.71,275.41,41.91,1,2026-06-08,Kolkata Hub,East,West Bengal,Customer_086,Retail,North
312,2026-04-08,5,21,5.6,5.6,Delivered,1691.75,263.42,192.1,71.32,27.07,1,2026-04-13,Delhi Hub,North,Delhi,Customer_021,E-commerce,North
313,2025-09-01,6,63,3.1,3.1,Delivered,1450.92,607.64,484.0,123.64,20.35,1,2025-09-04,Pune Hub,West,Maharashtra,Customer_063,Wholesale,North
314,2026-02-02,1,111,3.5,3.5,Delivered,1324.76,985.41,577.9,407.51,41.35,1,2026-02-05,Hyderabad Hub,South,Telangana,Customer_111,Retail,West
315,2026-06-07,5,76,2.2,2.2,Delivered,1121.79,499.22,287.27,211.95,42.46,1,2026-06-09,Delhi Hub,North,Delhi,Customer_076,Wholesale,South
316,2026-05-11,2,73,4.2,4.2,Delivered,1436.77,969.06,637.32,331.74,34.23,1,2026-05-15,Bengaluru Hub,South,Karnataka,Customer_073,Retail,South
317,2026-04-09,1,7,6.4,6.4,Delivered,2300.99,148.01,108.06,39.95,26.99,1,2026-04-15,Hyderabad Hub,South,Telangana,Customer_007,Retail,North
318,2025-12-24,1,72,3.7,3.7,Delivered,4186.12,793.67,554.9,238.77,30.08,1,2025-12-27,Hyderabad Hub,South,Telangana,Customer_072,Retail,West
319,2025-10-06,1,129,2.8,2.8,Delivered,2101.59,898.69,705.49,193.2,21.5,1,2025-10-08,Hyderabad Hub,South,Telangana,Customer_129,Retail,North
320,2025-10-13,6,131,1.0,1.0,Delivered,2633.96,434.33,326.75,107.58,24.77,1,2025-10-14,Pune Hub,West,Maharashtra,Customer_131,E-commerce,East
